#{"t_start": 1646496712.6493132, "env_id": "LunarLander-v2"}
r,l,t
221.584105,396,594.695453
233.483009,438,595.05844
207.103231,266,595.226041
-113.700739,258,595.380628
5.510563,1000,597.303593
-63.552004,689,597.795566
-73.748909,219,597.923374
-15.733966,226,598.066496
242.946355,509,598.45916
154.815363,413,599.607473
187.40659,281,599.783866
176.010964,652,600.349421
-93.024239,721,600.99543
209.029325,537,602.38338
-28.637622,1000,603.741469
205.49881,579,604.942443
-62.741784,234,605.104466
190.701345,312,605.32653
-26.90501,334,605.569515
-37.856233,690,606.09745
241.361243,468,607.356717
222.369569,453,607.725261
-34.254961,197,607.847319
-15.355598,168,607.9434
197.633922,774,608.754277
228.918995,446,609.914441
219.975237,470,610.235855
237.575713,380,610.555421
6.309482,222,610.676464
216.220731,317,610.899542
225.880346,309,611.106636
240.176801,491,612.373532
215.528567,398,612.73173
221.038734,349,612.988664
187.635713,598,613.506
227.315764,361,613.760773
-47.859331,1000,615.5404
-47.5456,349,615.80834
253.34709,385,616.108815
-25.781228,225,616.244452
212.718689,379,617.634564
-36.898642,286,617.82306
200.766073,314,618.033497
204.981467,425,618.386554
239.322209,347,618.663841
66.144508,1000,620.467524
-25.354485,1000,621.595484
-26.925767,196,621.711465
-45.89105,174,621.809509
209.388976,533,623.20192
212.01961,394,623.546432
205.169409,397,623.843946
-91.643325,195,623.948666
218.468737,352,624.220014
219.205054,375,624.517464
-46.949044,164,625.42045
177.882013,487,625.739643
226.918083,342,625.993791
224.954187,420,626.362135
234.704527,333,626.608474
237.23433,417,627.811651
-28.582608,409,628.102412
140.363813,755,628.988491
-11.420881,266,629.165196
231.89318,407,629.470461
-49.906003,233,630.406988
50.782298,1000,631.433488
213.387483,377,631.714998
220.65379,280,631.90708
100.439988,1000,634.033485
225.790865,429,634.385645
221.782707,350,634.658989
-90.481101,632,636.162454
-50.800735,205,636.286648
-51.383812,455,636.649485
-45.910438,255,636.794475
215.118893,352,637.041514
-95.556278,190,637.146536
223.586076,379,637.420682
230.10929,380,638.616647
-19.496809,208,638.738604
-44.33988,146,638.818473
-33.550627,262,638.980469
206.134526,290,639.170455
-41.070739,1000,640.775426
-10.93899,208,640.91789
-90.707018,302,641.102547
216.617134,326,641.361724
-57.345406,240,641.500829
-58.95868,504,641.873036
-73.378955,278,642.049133
-14.846451,147,642.943482
225.956814,459,643.362945
-30.758851,1000,644.211462
-74.478334,221,644.334471
230.433044,353,645.415489
186.958776,425,645.793408
231.767775,316,646.014396
72.202023,1000,646.728471
-57.530887,393,647.80245
246.334519,400,648.116491
223.87255,329,648.377254
227.235586,360,648.647422
215.984507,333,648.898386
242.081065,375,649.161512
229.457886,313,650.188451
-12.190449,1000,651.328439
94.913137,1000,653.181459
-67.614542,255,653.351009
-56.905408,257,653.528533
151.805678,351,653.768973
215.47224,367,654.052777
-94.113862,320,654.294476
240.732019,374,654.578561
192.330694,340,655.65767
-61.562356,178,655.764776
-51.539168,237,655.918868
208.040336,345,656.199862
170.425405,340,656.437482
218.452133,320,656.677993
-67.441222,266,656.843482
-94.052333,472,658.040804
194.988029,320,658.279465
-96.083104,319,658.478628
-93.686158,231,658.629927
115.90958,837,660.809469
-86.021156,319,661.003446
148.867732,525,661.35502
193.844988,535,661.820021
-75.201662,455,662.166462
238.385725,420,662.451893
-75.514902,229,662.573568
-169.687486,886,663.308473
-107.511894,544,663.678532
206.301966,489,664.083865
179.472815,394,664.309498
-86.005744,238,664.43545
157.110905,589,664.95646
-36.99761,256,665.101476
-28.70601,280,665.273896
178.3831,361,665.523469
-70.967904,328,665.730477
163.782251,477,666.055467
-124.97299,268,666.203496
222.190178,416,666.521467
131.191907,755,667.307661
-59.970663,276,667.454492
-3.806102,248,667.580509
-43.703429,214,667.695484
234.572505,415,667.950287
209.672055,330,668.151826
-24.142219,1000,669.274471
-50.415116,217,669.376485
-55.998687,232,669.49547
144.369367,446,669.789474
-126.903214,556,670.259478
192.409024,455,670.616472
-43.059969,228,670.736447
-74.933291,236,670.862444
203.059306,418,671.165441
220.448193,411,671.459484
-156.471688,912,672.243487
-73.983963,328,672.424464
-22.023576,229,672.541456
-48.575076,521,672.951493
-52.414552,247,673.079494
-67.440748,370,673.288476
214.512834,342,673.496457
-54.694721,1000,674.410658
217.083974,313,674.565614
104.976718,957,675.755499
-13.444314,185,675.841459
33.555515,1000,676.873467
199.756139,345,677.102449
-33.722324,251,677.24245
-59.920628,260,677.380433
69.884768,1000,678.342679
167.419478,444,678.6039
136.664351,552,679.069015
179.219265,695,679.665406
183.212592,389,679.883409
-59.541475,283,680.038429
219.446617,405,680.301411
-45.179767,1000,681.430462
-48.08959,285,681.58106
222.015043,399,681.849471
-7.33113,191,681.935455
-52.422025,302,682.102466
239.311789,421,682.391474
-72.516933,447,682.766477
-43.970839,1000,683.657623
215.971243,649,684.126473
241.838097,411,684.405473
-47.055518,283,684.545473
-145.610881,769,685.099509
68.326162,1000,686.57048
-58.829699,319,686.762481
272.760406,523,687.107986
-37.665167,206,687.215481
-47.104645,358,687.449478
-68.036979,312,687.633461
-59.941255,453,687.929472
129.343066,498,688.236463
216.040917,405,688.552458
212.492766,444,688.901447
173.972636,389,689.160455
218.282292,400,689.444466
-62.525831,400,689.690445
158.324696,372,689.949492
-68.16594,243,690.077981
189.51643,414,690.343543
-118.375099,279,690.501429
1.110733,1000,691.490478
-60.598362,282,691.629496
-49.996869,230,691.746461
-80.10556,253,691.887805
233.494671,398,692.180996
-195.537334,934,693.015145
-71.505657,364,693.23325
173.066332,320,693.408294
174.943894,613,693.860923
209.265368,407,694.154466
187.045081,444,694.478631
-101.655928,475,694.823478
-104.757824,678,695.398483
-36.482858,1000,696.075443
-66.290376,380,696.320452
-184.531946,904,696.921452
-49.895065,338,697.137553
220.300492,396,697.438465
-68.341067,464,697.790463
-69.266014,415,698.035481
195.296785,368,698.28848
-14.82529,438,698.596442
161.227137,662,699.071908
194.727817,387,699.302468
146.281621,430,699.536484
150.902897,423,699.82847
-122.763567,862,700.396449
233.487738,521,700.898464
-73.22468,469,701.230483
-54.863663,189,701.322464
-76.45723,1000,702.092487
241.376605,401,702.400453
-130.131412,749,702.90852
195.725167,341,703.117984
179.67411,415,703.40647
139.376481,430,703.689474
-164.379978,797,704.368631
193.724895,428,704.691467
-104.607515,503,704.977463
214.843776,398,705.256434
202.430886,371,705.469459
158.60433,628,705.978472
183.18477,370,706.224462
-49.820147,244,706.346447
207.555381,353,706.542449
-58.053809,228,706.654383
147.587958,634,707.201455
243.148701,439,707.532446
163.522756,513,707.993454
-67.917288,238,708.114477
-93.071888,1000,708.954454
-70.018591,459,709.277439
-99.411149,572,709.691485
-50.334366,345,709.891656
236.180075,383,710.13949
150.285689,401,710.408513
-51.178051,314,710.579484
-23.486149,252,710.718521
195.863523,572,711.173819
-89.937102,514,711.519714
208.246673,449,711.842485
-171.392318,854,712.638755
202.463234,505,712.995999
-66.970532,443,713.261243
-38.313972,321,713.424367
-43.455104,231,713.542436
-58.915245,370,713.771443
-113.117315,269,713.91044
-81.823763,265,714.051409
-44.129258,1000,715.532471
-58.180134,317,715.688441
-43.868239,220,715.798473
-35.839124,236,715.917996
-60.086222,247,716.049476
-56.669853,250,716.179455
-33.87395,242,716.308517
119.489469,741,716.92743
182.613888,377,717.171478
-43.507051,1000,718.604455
-27.952827,1000,719.277963
175.663206,466,719.54553
-28.41413,167,719.622608
186.336653,391,719.851774
-88.271081,1000,721.099453
183.290729,340,721.321447
224.704681,380,721.579402
-49.353254,257,721.704784
142.248631,651,722.119408
154.259225,388,722.34741
166.379247,366,722.560211
200.386923,375,722.805554
225.109037,400,723.042639
-56.181716,362,723.248465
97.718824,1000,724.370463
-80.370651,355,724.54742
-40.043812,297,724.701469
-103.534504,562,725.118594
72.530745,1000,725.976436
186.052708,362,726.237409
-45.207355,212,726.337514
-69.458613,1000,727.49847
-47.113264,389,727.772722
-75.431249,185,727.867583
-129.66714,730,728.505457
-19.900276,1000,729.287454
-12.939819,192,729.376448
-56.232635,216,729.482475
203.926424,487,729.835469
-55.933697,1000,731.600717
-37.506466,204,731.703481
-0.114824,238,731.839468
-93.858485,537,732.226733
221.569048,376,732.442442
