#{"t_start": 1646713807.1949215, "env_id": "LunarLander-v2"}
r,l,t
131.698335,1000,740.182447
-165.119336,302,740.45868
251.950249,356,740.773775
-4.171792,267,741.016507
-186.228662,321,742.793784
-184.845492,225,742.962624
-41.462462,1000,744.916214
117.096084,1000,747.570935
-191.626642,324,747.862864
15.924488,309,748.161004
-170.455652,231,748.345067
263.217152,343,748.686042
-232.529414,335,749.009362
-82.390413,512,751.209489
-65.04223,397,751.664274
-221.261703,355,751.983661
-3.185797,244,752.167596
-51.554144,291,752.414487
-139.086555,1000,755.759252
-26.269775,263,755.982414
-214.664463,278,756.213495
-204.103756,232,756.407877
-10.272858,232,756.609672
-201.04748,214,756.778267
-5.436752,235,758.45709
209.228515,385,758.856665
-15.38044,292,759.092558
177.193469,619,759.798857
-8.517949,234,759.966826
-28.133555,311,760.274928
-238.528989,335,762.16038
49.760271,267,762.378797
-205.840627,216,762.540933
-195.312308,295,762.819878
-20.371303,238,763.019143
243.66379,402,763.401708
-190.891317,305,763.676002
-192.492652,251,765.41878
-198.206526,300,765.67794
-153.009646,259,765.895993
-172.024769,211,766.058244
268.425209,412,766.450321
197.15191,402,766.836393
181.617887,668,769.408502
-179.678995,339,769.696898
229.56838,415,770.088039
231.526702,431,770.57081
185.617076,461,771.14185
214.828668,402,773.125443
-27.75078,300,773.36542
-179.924335,287,773.60151
5.669576,234,773.791408
243.623073,333,774.067376
-25.790179,252,774.270988
-178.803194,267,774.479469
-229.21951,386,776.379789
-280.077926,549,777.106894
-47.109387,289,777.353282
225.833341,414,777.769069
-295.960934,539,779.98633
-40.687219,393,780.385995
-3.387463,244,780.590111
222.107749,427,780.965977
269.317087,324,781.269946
-14.770295,243,781.476094
-43.862108,233,781.657308
-213.569718,341,783.561289
250.874545,489,784.054793
23.169594,303,784.292819
69.16112,1000,787.362389
-13.644315,260,787.580808
24.775285,297,787.850657
-166.258656,312,788.107375
-182.221271,290,788.355479
-134.75514,268,788.56628
-26.873673,251,788.777428
-212.019492,271,789.00256
6.59289,238,790.734375
108.725516,1000,792.045448
-178.388941,216,792.218436
40.13754,240,792.421378
-183.465259,274,792.643221
105.207516,1000,795.421348
-236.356154,371,795.761354
-205.877613,291,796.014543
-172.498553,290,796.26154
-37.316676,303,798.020341
255.608363,360,798.388821
-27.199258,247,798.581034
-199.064613,301,798.831972
264.55286,350,799.153777
240.857696,502,799.650118
184.026931,332,801.513363
244.464624,391,801.920263
-187.099237,299,802.196564
-23.232054,328,802.456866
248.415479,404,802.906701
283.098354,340,803.210866
235.053539,358,805.160477
236.25392,584,805.939267
-196.751222,286,806.187712
239.024429,458,806.657549
249.334094,407,807.052275
-187.88241,290,808.862901
100.063224,1000,810.19283
237.124801,417,810.651842
-227.427891,443,811.150996
-168.08581,308,812.927245
247.239499,396,813.30899
-140.994813,1000,815.023163
209.030475,533,817.254537
-9.830373,234,817.448447
22.773489,256,817.655334
-20.219954,234,817.830447
-183.71608,363,818.205234
-189.416646,167,818.328294
-67.677561,313,818.616859
-242.849577,440,820.795437
-45.26093,300,821.047469
-80.363601,422,821.510327
262.06064,281,821.746886
-23.334484,258,821.962901
110.269693,1000,825.233455
-169.402025,305,825.513763
-156.327016,332,825.833676
-178.751837,232,826.027622
241.384437,368,826.393372
0.336576,1000,829.266874
121.488017,1000,830.44795
-180.358172,230,830.615806
-177.547783,299,830.870812
-64.331459,355,832.707916
-226.739845,363,833.060525
-62.517276,308,833.33098
-142.68787,229,833.502104
-48.845409,287,833.728185
-201.1346,315,833.991172
263.894165,417,836.02197
-6.72749,254,836.260862
-44.462725,309,836.543464
279.415002,442,837.039256
-26.561908,270,837.275433
-163.022208,268,837.508809
-47.13516,277,837.744296
-207.379815,384,839.583826
232.330025,445,840.078857
-234.349189,251,840.29392
-187.018769,264,840.498232
-185.684412,359,840.859031
102.857387,1000,843.935812
-21.666036,234,844.128973
-151.732364,333,844.44902
247.29502,672,845.284627
-141.671213,216,846.983953
-18.672015,246,847.184955
-216.062648,398,847.572074
210.826596,441,848.03692
-44.686456,244,848.22492
-50.667237,419,848.654779
213.349097,507,850.824822
243.86787,296,851.120725
49.42145,251,851.325839
-16.458938,176,851.45786
219.731948,428,851.87114
-8.017605,259,852.1052
216.227128,476,854.05424
-152.524552,218,854.234931
-163.743319,288,854.492724
245.963766,361,854.84689
-181.575408,343,855.198886
107.293338,1000,857.846287
-167.370331,261,858.054741
-8.886918,245,858.242997
-17.167342,270,858.473717
202.305922,587,859.263176
-181.625358,214,859.430714
175.419753,657,861.937243
-12.709849,240,862.134327
-195.948869,305,862.417587
-63.859394,290,862.658772
-10.828803,254,862.885168
-43.869827,201,863.043823
-197.106462,297,863.298831
-303.915424,744,866.065891
243.770285,734,866.75322
-27.409939,249,866.946676
-210.175477,294,867.19563
-27.419728,285,868.947859
-48.289187,304,869.195936
215.367883,375,869.56587
23.093642,194,869.713845
-17.122754,298,869.964891
-244.090392,295,870.200825
184.520906,503,872.289055
-74.162138,372,872.663359
-0.920484,201,872.824012
42.005246,1000,874.174845
-152.837992,215,874.34686
232.693219,331,876.167964
-167.993213,1000,877.878889
-158.82298,280,878.146533
122.132918,1000,880.832254
124.450303,1000,881.915518
-1.760796,322,882.211305
-35.744039,225,882.380518
224.888903,447,884.490196
-84.156215,313,884.803442
-213.171958,387,885.170209
128.8786,1000,888.146973
-53.803318,375,888.56192
-198.915011,367,888.876771
-104.692292,526,889.503054
-24.441052,258,889.697935
-238.26795,311,889.958856
-238.708067,356,891.817885
-2.217567,253,892.032133
-211.750005,306,892.32714
-6.591289,293,892.577511
176.270825,535,893.181949
134.84534,1000,895.680633
274.462838,326,895.9615
-71.583712,293,896.212458
-178.902085,286,896.442568
-31.749078,238,896.625333
197.905748,559,898.861004
-11.949693,189,899.000849
257.890549,845,899.9715
40.52338,1000,903.34218
-221.383957,326,903.642145
44.946929,259,903.859165
-47.639684,282,904.091217
-182.98292,285,904.321193
242.426116,728,906.649756
209.385773,809,907.72879
-154.79202,224,907.901027
16.188289,183,908.054243
220.007489,336,908.354984
4.636154,241,908.546259
-20.620398,182,908.680872
257.926681,448,910.591913
203.89927,419,910.944883
207.480276,495,911.507007
-190.203872,350,911.818842
-36.063469,237,911.984721
0.756513,1000,912.962318
19.190924,240,913.125882
-149.821674,241,913.306922
-167.204554,1000,914.999852
232.28288,331,915.247928
-136.099154,749,916.414783
200.013112,442,916.842811
107.26518,1000,917.80278
1.766899,185,917.911121
-181.318635,225,918.048754
-173.34815,1000,919.898422
130.629434,880,921.358503
-179.514458,312,921.573898
-75.35144,246,921.745346
-164.955436,297,921.95246
-218.092033,334,922.221291
217.885142,311,922.477646
-15.176934,261,922.657165
-160.960105,223,922.809644
-10.305005,243,922.965921
